date,ticker,sector,title,url,publisher,text_raw,trading_date,mapping_status,calendar_days_forward,probability_positive,probability_negative,probability_neutral,finbert_score,finbert_label,vader_compound,vader_label,label_agreement,opposite_sign,neutral_non_neutral,year,sample_purpose,sampling_stratum,selection_rule,validation_status,student_label,student_confidence,student_notes,student_reviewed_by
2021-03-08,DIS,Consumer,US STOCKS-Dow advances as stimulus bill nears finish line,https://www.nasdaq.com/articles/us-stocks-dow-advances-as-stimulus-bill-nears-finish-line-2021-03-08,,US STOCKS-Dow advances as stimulus bill nears finish line,2021-03-08,same_trading_day,0,0.8133874535560608,0.1126842722296714,0.0739282518625259,0.7007031813263893,positive,0.0,neutral,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-12-11,AMD,Tech,"US STOCKS-S&P 500, Dow futures muted ahead of inflation data, earnings",https://www.nasdaq.com/articles/us-stocks-sp-500-dow-futures-muted-ahead-of-inflation-data-earnings,,"US STOCKS-S&P 500, Dow futures muted ahead of inflation data, earnings",2023-12-11,same_trading_day,0,0.0428114086389541,0.660311222076416,0.296877384185791,-0.6174998134374619,negative,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-07-04,GE,Industrials,Uganda seeks new funding for oil refinery after consortium deal lapses,https://www.nasdaq.com/articles/uganda-seeks-new-funding-for-oil-refinery-after-consortium-deal-lapses,,Uganda seeks new funding for oil refinery after consortium deal lapses,2023-07-05,next_trading_day,1,0.3935486078262329,0.4415548741817474,0.164896622300148,-0.0480062663555145,negative,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-03-07,UPS,Industrials,United Parcel Service (UPS) Shares Cross 3% Yield Mark,https://www.nasdaq.com/articles/united-parcel-service-ups-shares-cross-3-yield-mark,,United Parcel Service (UPS) Shares Cross 3% Yield Mark,2022-03-07,same_trading_day,0,0.1464193314313888,0.0303868521004915,0.8231937885284424,0.1160324793308973,neutral,0.6124,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-12-26,NKE,Consumer,Validea's Top Five Consumer Cyclical Stocks Based On Warren Buffett - 12/26/2021,https://www.nasdaq.com/articles/valideas-top-five-consumer-cyclical-stocks-based-on-warren-buffett-12-26-2021,,Validea's Top Five Consumer Cyclical Stocks Based On Warren Buffett - 12/26/2021,2021-12-27,next_trading_day,1,0.0484492629766464,0.0233534350991249,0.9281973838806152,0.0250958278775215,neutral,0.2023,positive,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-10-12,DIS,Consumer,ViacomCBS Stock Up 160% But Full Recovery Is Not Yet Complete,https://www.nasdaq.com/articles/viacomcbs-stock-up-160-but-full-recovery-is-not-yet-complete-2020-10-12,,ViacomCBS Stock Up 160% But Full Recovery Is Not Yet Complete,2020-10-12,same_trading_day,0,0.9398664832115172,0.0324656963348388,0.0276678055524826,0.9074007868766784,positive,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-06-30,WMT,Consumer,Walmart's (WMT) Memomi Buyout to Fuel Health & Wellness Mission,https://www.nasdaq.com/articles/walmarts-wmt-memomi-buyout-to-fuel-health-wellness-mission,,Walmart's (WMT) Memomi Buyout to Fuel Health & Wellness Mission,2022-06-30,same_trading_day,0,0.4576810002326965,0.0090617341920733,0.5332573056221008,0.4486192660406232,neutral,0.4404,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-08-10,AMGN,Healthcare,Want Rising Dividend Income? Buy Amgen Stock,https://www.nasdaq.com/articles/want-rising-dividend-income-buy-amgen-stock,,Want Rising Dividend Income? Buy Amgen Stock,2023-08-10,same_trading_day,0,0.0826201811432838,0.0178830567747354,0.8994967937469482,0.0647371243685484,neutral,0.0772,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-04-13,WFC,Financials,Wells Fargo (WFC) 1st Quarter Earnings: What to Expect,https://www.nasdaq.com/articles/wells-fargo-wfc-1st-quarter-earnings%3A-what-to-expect-2020-04-13,,Wells Fargo (WFC) 1st Quarter Earnings: What to Expect,2020-04-13,same_trading_day,0,0.0281775929033756,0.0570896193385124,0.9147327542304992,-0.0289120264351367,neutral,0.25,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-01-26,D,Utilities,What Awaits National Fuel Gas Company (NFG) in Q1 Earnings?,https://www.nasdaq.com/articles/what-awaits-national-fuel-gas-company-nfg-in-q1-earnings,,What Awaits National Fuel Gas Company (NFG) in Q1 Earnings?,2023-01-26,same_trading_day,0,0.0305114444345235,0.1217637732625007,0.8477247953414917,-0.0912523288279771,neutral,0.0772,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-06-27,KO,Consumer,Which Is A Better Beverage Pick – PepsiCo Stock Or KDP?,https://www.nasdaq.com/articles/which-is-a-better-beverage-pick-pepsico-stock-or-kdp,,Which Is A Better Beverage Pick – PepsiCo Stock Or KDP?,2023-06-27,same_trading_day,0,0.0483978763222694,0.0244760513305664,0.9271260499954224,0.023921824991703,neutral,0.4404,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-09-18,MS,Financials,Why CCC Intelligent Solutions Holdings Topped the Market Today,https://www.nasdaq.com/articles/why-ccc-intelligent-solutions-holdings-topped-the-market-today,,Why CCC Intelligent Solutions Holdings Topped the Market Today,2023-09-18,same_trading_day,0,0.2265639454126358,0.0105595458298921,0.762876570224762,0.2160043995827436,neutral,0.5719,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-03-08,WFC,Financials,Why It’s the Best Time to Buy Tech Stocks,https://www.nasdaq.com/articles/why-its-the-best-time-to-buy-tech-stocks,,Why It’s the Best Time to Buy Tech Stocks,2022-03-08,same_trading_day,0,0.0691069513559341,0.0210987813770771,0.909794270992279,0.048008169978857,neutral,0.6369,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-09-13,NVDA,Tech,Why Nvidia Stock Dropped This Morning,https://www.nasdaq.com/articles/why-nvidia-stock-dropped-this-morning-2021-09-13,,Why Nvidia Stock Dropped This Morning,2021-09-13,same_trading_day,0,0.0117349633947014,0.948761522769928,0.0395035035908222,-0.9370265593752264,negative,0.0,neutral,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-05-23,AMD,Tech,Why Nvidia Stock Is THE Only Way to Play AI Right Now,https://www.nasdaq.com/articles/why-nvidia-stock-is-the-only-way-to-play-ai-right-now,,Why Nvidia Stock Is THE Only Way to Play AI Right Now,2023-05-23,same_trading_day,0,0.0258620418608188,0.0539866089820861,0.9201512932777404,-0.0281245671212673,neutral,0.34,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-12-04,CVX,Energy,Why Oil Stocks Popped Today,https://www.nasdaq.com/articles/why-oil-stocks-popped-today-2020-12-04,,Why Oil Stocks Popped Today,2020-12-04,same_trading_day,0,0.0582824274897575,0.5372622013092041,0.4044553637504577,-0.4789797738194465,negative,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-05-20,AMT,RealEstate,"Why These 3 Real Estate Investments Will Continue to Dominate, Even in a Recession",https://www.nasdaq.com/articles/why-these-3-real-estate-investments-will-continue-to-dominate-even-in-a-recession,,"Why These 3 Real Estate Investments Will Continue to Dominate, Even in a Recession",2022-05-20,same_trading_day,0,0.1301311999559402,0.0118314111605286,0.8580374121665955,0.1182997887954115,neutral,-0.5106,negative,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-09-13,USB,Financials,Why U.S. Bancorp Stock Was Down Today,https://www.nasdaq.com/articles/why-u.s.-bancorp-stock-was-down-today,,Why U.S. Bancorp Stock Was Down Today,2023-09-13,same_trading_day,0,0.0119214197620749,0.940702259540558,0.0473763421177864,-0.9287808397784828,negative,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-09-14,V,Financials,Why Visa Stock Tumbled on Thursday,https://www.nasdaq.com/articles/why-visa-stock-tumbled-on-thursday,,Why Visa Stock Tumbled on Thursday,2023-09-14,same_trading_day,0,0.0197562258690595,0.8366677165031433,0.1435760557651519,-0.8169114906340837,negative,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-10-29,WMT,Consumer,Why Walmart Is a Retiree's Dream Stock,https://www.nasdaq.com/articles/why-walmart-is-a-retirees-dream-stock-2020-10-29,,Why Walmart Is a Retiree's Dream Stock,2020-10-29,same_trading_day,0,0.0441491268575191,0.0321028344333171,0.9237479567527772,0.0120462924242019,neutral,0.25,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-04-23,BA,Industrials,"XLI, HON, UNP, BA: ETF Inflow Alert",https://www.nasdaq.com/articles/xli-hon-unp-ba%3A-etf-inflow-alert-2021-04-23,,"XLI, HON, UNP, BA: ETF Inflow Alert",2021-04-23,same_trading_day,0,0.0846241489052772,0.0121713308617472,0.9032044410705566,0.0724528180435299,neutral,0.296,positive,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-15,ABBV,Healthcare,"XLV, ABBV, TMO, MRK: Large Inflows Detected at ETF",https://www.nasdaq.com/articles/xlv-abbv-tmo-mrk%3A-large-inflows-detected-at-etf,,"XLV, ABBV, TMO, MRK: Large Inflows Detected at ETF",2022-02-15,same_trading_day,0,0.393141508102417,0.4793885946273803,0.127469852566719,-0.0862470865249633,negative,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-23,AMD,Tech,7 Semiconductor Stocks to Buy as Deals Shake Up the Industry,https://www.nasdaq.com/articles/7-semiconductor-stocks-to-buy-as-deals-shake-up-the-industry,,7 Semiconductor Stocks to Buy as Deals Shake Up the Industry,2022-02-23,same_trading_day,0,0.6980835199356079,0.0568799972534179,0.2450364381074905,0.6412035226821899,positive,-0.1779,negative,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-04-22,NKE,Consumer,A “Divergence” in Marine Shipping Stocks Could Spell Big Profits,https://www.nasdaq.com/articles/a-divergence-in-marine-shipping-stocks-could-spell-big-profits,,A “Divergence” in Marine Shipping Stocks Could Spell Big Profits,2022-04-22,same_trading_day,0,0.0179430209100246,0.956695020198822,0.0253619849681854,-0.9387519992887974,negative,0.4404,positive,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-10-19,T,Comm,"AT&T Q3 Profit Down, Revenues Rise - Quick Facts",https://www.nasdaq.com/articles/att-q3-profit-down-revenues-rise-quick-facts,,"AT&T Q3 Profit Down, Revenues Rise - Quick Facts",2023-10-19,same_trading_day,0,0.0184853635728359,0.9551140069961548,0.0264006312936544,-0.9366286434233188,negative,0.4404,positive,False,True,False,2023,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-04-16,ABT,Healthcare,"Abbott beats quarterly profit, but pulls forecast on coronavirus concerns",https://www.nasdaq.com/articles/abbott-beats-quarterly-profit-but-pulls-forecast-on-coronavirus-concerns-2020-04-16,,"Abbott beats quarterly profit, but pulls forecast on coronavirus concerns",2020-04-16,same_trading_day,0,0.0316210426390171,0.9379894733428956,0.0303894691169261,-0.9063684307038784,negative,0.2382,positive,False,True,False,2020,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-12-26,WFC,Financials,"After a Record $3.7 Billion Fine, More Could Be Coming for Wells Fargo. Should Investors Be Worried?",https://www.nasdaq.com/articles/after-a-record-%243.7-billion-fine-more-could-be-coming-for-wells-fargo.-should-investors-be,,"After a Record $3.7 Billion Fine, More Could Be Coming for Wells Fargo. Should Investors Be Worried?",2022-12-27,next_trading_day,1,0.0407454334199428,0.6479299068450928,0.3113246560096741,-0.6071844734251499,negative,0.1531,positive,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-10-31,AMGN,Healthcare,"Amgen Inc. Q3 Profit Decreases, but beats estimates",https://www.nasdaq.com/articles/amgen-inc.-q3-profit-decreases-but-beats-estimates,,"Amgen Inc. Q3 Profit Decreases, but beats estimates",2023-10-31,same_trading_day,0,0.0235026497393846,0.9649940133094788,0.0115033090114593,-0.941491363570094,negative,0.2382,positive,False,True,False,2023,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-11-28,ADBE,Tech,Apple shares slip as China factory unrest fuels iPhone supply concerns,https://www.nasdaq.com/articles/apple-shares-slip-as-china-factory-unrest-fuels-iphone-supply-concerns,,Apple shares slip as China factory unrest fuels iPhone supply concerns,2022-11-28,same_trading_day,0,0.0096624186262488,0.9596866965293884,0.0306509118527174,-0.9500242779031396,negative,0.296,positive,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-07-28,CVX,Energy,Chevron Corp. Profit Falls In Q2,https://www.nasdaq.com/articles/chevron-corp.-profit-falls-in-q2,,Chevron Corp. Profit Falls In Q2,2023-07-28,same_trading_day,0,0.0125230113044381,0.9655222296714784,0.0219547320157289,-0.9529992183670402,negative,0.4404,positive,False,True,False,2023,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-05-24,GS,Financials,Citizens Financial (CFG) Faces $9M Fine for Credit Card Disputes,https://www.nasdaq.com/articles/citizens-financial-cfg-faces-%249m-fine-for-credit-card-disputes,,Citizens Financial (CFG) Faces $9M Fine for Credit Card Disputes,2023-05-24,same_trading_day,0,0.0167912319302558,0.9493903517723083,0.0338183902204036,-0.9325991198420523,negative,0.3182,positive,False,True,False,2023,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-01-16,GS,Financials,"GLOBAL MARKETS-Asia weighs mixed China data, Brent clears 2021 highs",https://www.nasdaq.com/articles/global-markets-asia-weighs-mixed-china-data-brent-clears-2021-highs,,"GLOBAL MARKETS-Asia weighs mixed China data, Brent clears 2021 highs",2022-01-18,next_trading_day,2,0.471478670835495,0.4905177056789398,0.0380036905407905,-0.0190390348434448,negative,0.0772,positive,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-06-25,DIS,Consumer,"GLOBAL MARKETS-Equities gain, safe havens rise in choppy trading as virus cases surge",https://www.nasdaq.com/articles/global-markets-equities-gain-safe-havens-rise-in-choppy-trading-as-virus-cases-surge-2020,,"GLOBAL MARKETS-Equities gain, safe havens rise in choppy trading as virus cases surge",2020-06-25,same_trading_day,0,0.1662638783454895,0.7930138111114502,0.0407223105430603,-0.6267499327659607,negative,0.743,positive,False,True,False,2020,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-10-27,CAT,Industrials,"GLOBAL MARKETS-Wall Street mixed, European shares end nearly flat; sterling, euro fall",https://www.nasdaq.com/articles/global-markets-wall-street-mixed-european-shares-end-nearly-flat-sterling-euro-fall,,"GLOBAL MARKETS-Wall Street mixed, European shares end nearly flat; sterling, euro fall",2022-10-27,same_trading_day,0,0.0403975658118724,0.9413310885429382,0.0182713903486728,-0.9009335227310658,negative,0.296,positive,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-04-18,GS,Financials,Goldman Sachs profit falls in first quarter as dealmaking sputters,https://www.nasdaq.com/articles/goldman-sachs-profit-falls-in-first-quarter-as-dealmaking-sputters,,Goldman Sachs profit falls in first quarter as dealmaking sputters,2023-04-18,same_trading_day,0,0.0090103158727288,0.972380757331848,0.0186088979244232,-0.9633704414591192,negative,0.4404,positive,False,True,False,2023,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-08-05,WMT,Consumer,India's Paytm Q1 loss rises on higher expenses,https://www.nasdaq.com/articles/indias-paytm-q1-loss-rises-on-higher-expenses,,India's Paytm Q1 loss rises on higher expenses,2022-08-05,same_trading_day,0,0.4886820614337921,0.4759997129440307,0.0353182516992092,0.0126823484897613,positive,-0.3182,negative,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-08-26,DIS,Consumer,Is Disney World's Popularity Starting to Fade?,https://www.nasdaq.com/articles/is-disney-worlds-popularity-starting-to-fade,,Is Disney World's Popularity Starting to Fade?,2022-08-26,same_trading_day,0,0.0165787413716316,0.8670047521591187,0.1164165362715721,-0.850426010787487,negative,0.4767,positive,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-02-14,NVDA,Tech,Mid-Afternoon Market Update: Dow Falls Over 100 Points; CarGurus Shares Slide,https://www.benzinga.com/news/earnings/20/02/15341332/mid-afternoon-market-update-dow-falls-over-100-points-cargurus-shares-slide,Lisa Levin,Mid-Afternoon Market Update: Dow Falls Over 100 Points; CarGurus Shares Slide,2020-02-14,same_trading_day,0,0.0189724657684564,0.9479785561561584,0.0330490097403526,-0.929006090387702,negative,0.296,positive,False,True,False,2020,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-04-29,DIS,Consumer,Netflix Just Had a Great Q1. Is the Stock Getting Too Expensive?,https://www.nasdaq.com/articles/netflix-just-had-a-great-q1.-is-the-stock-getting-too-expensive-2020-04-29,,Netflix Just Had a Great Q1. Is the Stock Getting Too Expensive?,2020-04-29,same_trading_day,0,0.0173096973448991,0.8088802099227905,0.1738100945949554,-0.7915705125778913,negative,0.6249,positive,False,True,False,2020,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-01-18,INTC,Tech,"PREVIEW-ASML Q4 earnings seen up 12%, eyes on Berlin fire impact",https://www.nasdaq.com/articles/preview-asml-q4-earnings-seen-up-12-eyes-on-berlin-fire-impact,,"PREVIEW-ASML Q4 earnings seen up 12%, eyes on Berlin fire impact",2022-01-18,same_trading_day,0,0.9281838536262512,0.0206693224608898,0.0511469095945358,0.9075145311653614,positive,-0.34,negative,False,True,False,2022,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-12-09,D,Utilities,RSI Alert: Dominion Energy (D) Now Oversold,https://www.nasdaq.com/articles/rsi-alert%3A-dominion-energy-d-now-oversold-2020-12-09,,RSI Alert: Dominion Energy (D) Now Oversold,2020-12-09,same_trading_day,0,0.0286427047103643,0.9049869179725648,0.0663703456521034,-0.8763442132622004,negative,0.5106,positive,False,True,False,2020,descriptive_disagreement_audit,opposite_sign,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
